kingdom,phylum,class,order,family,genus,species,common_name,binomial,bird,full_code
Animalia,Chordata,Aves,Passeriformes,Maluridae,Malurus,splendens,Splendid Fairywren,Malurus splendens,TRUE,Malurus splendens_Splendid Fairywren
Animalia,Chordata,Aves,Passeriformes,Pipridae,Manacus,aurantiacus,Orange-collared Manakin,Manacus aurantiacus,TRUE,Manacus aurantiacus_Orange-collared Manakin
Animalia,Chordata,Aves,Passeriformes,Pipridae,Manacus,candei,White-collared Manakin,Manacus candei,TRUE,Manacus candei_White-collared Manakin
Animalia,Chordata,Aves,Passeriformes,Pipridae,Manacus,manacus,White-bearded Manakin,Manacus manacus,TRUE,Manacus manacus_White-bearded Manakin
Animalia,Chordata,Aves,Passeriformes,Pipridae,Manacus,vitellinus,Golden-collared Manakin,Manacus vitellinus,TRUE,Manacus vitellinus_Golden-collared Manakin
Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Manorina,flavigula,Yellow-throated Miner,Manorina flavigula,TRUE,Manorina flavigula_Yellow-throated Miner
Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Manorina,melanocephala,Noisy Miner,Manorina melanocephala,TRUE,Manorina melanocephala_Noisy Miner
Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Manorina,melanophrys,Bell Miner,Manorina melanophrys,TRUE,Manorina melanophrys_Bell Miner
Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,americana,American Wigeon,Mareca americana,TRUE,Mareca americana_American Wigeon
Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,falcata,Falcated Duck,Mareca falcata,TRUE,Mareca falcata_Falcated Duck
Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,penelope,Eurasian Wigeon,Mareca penelope,TRUE,Mareca penelope_Eurasian Wigeon
Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,sibilatrix,Chiloe Wigeon,Mareca sibilatrix,TRUE,Mareca sibilatrix_Chiloe Wigeon
Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,strepera,Gadwall,Mareca strepera,TRUE,Mareca strepera_Gadwall
Animalia,Chordata,Aves,Passeriformes,Mimidae,Margarops,fuscatus,Pearly-eyed Thrasher,Margarops fuscatus,TRUE,Margarops fuscatus_Pearly-eyed Thrasher
Animalia,Chordata,Aves,Passeriformes,Furnariidae,Margarornis,rubiginosus,Ruddy Treerunner,Margarornis rubiginosus,TRUE,Margarornis rubiginosus_Ruddy Treerunner
Animalia,Chordata,Aves,Passeriformes,Furnariidae,Margarornis,squamiger,Pearled Treerunner,Margarornis squamiger,TRUE,Margarornis squamiger_Pearled Treerunner
Animalia,Chordata,Aves,Passeriformes,Pipridae,Masius,chrysopterus,Golden-winged Manakin,Masius chrysopterus,TRUE,Masius chrysopterus_Golden-winged Manakin
Animalia,Chordata,Aves,Passeriformes,Furnariidae,Mazaria,propinqua,White-bellied Spinetail,Mazaria propinqua,TRUE,Mazaria propinqua_White-bellied Spinetail
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Mecocerculus,hellmayri,Buff-banded Tyrannulet,Mecocerculus hellmayri,TRUE,Mecocerculus hellmayri_Buff-banded Tyrannulet
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Mecocerculus,leucophrys,White-throated Tyrannulet,Mecocerculus leucophrys,TRUE,Mecocerculus leucophrys_White-throated Tyrannulet
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Mecocerculus,minor,Sulphur-bellied Tyrannulet,Mecocerculus minor,TRUE,Mecocerculus minor_Sulphur-bellied Tyrannulet
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Mecocerculus,poecilocercus,White-tailed Tyrannulet,Mecocerculus poecilocercus,TRUE,Mecocerculus poecilocercus_White-tailed Tyrannulet
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Mecocerculus,stictopterus,White-banded Tyrannulet,Mecocerculus stictopterus,TRUE,Mecocerculus stictopterus_White-banded Tyrannulet
Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Megaceryle,alcyon,Belted Kingfisher,Megaceryle alcyon,TRUE,Megaceryle alcyon_Belted Kingfisher
Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Megaceryle,lugubris,Crested Kingfisher,Megaceryle lugubris,TRUE,Megaceryle lugubris_Crested Kingfisher
Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Megaceryle,maxima,Giant Kingfisher,Megaceryle maxima,TRUE,Megaceryle maxima_Giant Kingfisher
Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Megaceryle,torquata,Ringed Kingfisher,Megaceryle torquata,TRUE,Megaceryle torquata_Ringed Kingfisher
Animalia,Chordata,Aves,Passeriformes,Locustellidae,Megalurus,palustris,Striated Grassbird,Megalurus palustris,TRUE,Megalurus palustris_Striated Grassbird
Animalia,Chordata,Aves,Galliformes,Megapodiidae,Megapodius,cumingii,Tabon Scrubfowl,Megapodius cumingii,TRUE,Megapodius cumingii_Tabon Scrubfowl
Animalia,Chordata,Aves,Galliformes,Megapodiidae,Megapodius,eremita,Melanesian Scrubfowl,Megapodius eremita,TRUE,Megapodius eremita_Melanesian Scrubfowl
Animalia,Chordata,Aves,Galliformes,Megapodiidae,Megapodius,freycinet,Dusky Scrubfowl,Megapodius freycinet,TRUE,Megapodius freycinet_Dusky Scrubfowl
Animalia,Chordata,Aves,Galliformes,Megapodiidae,Megapodius,reinwardt,Orange-footed Scrubfowl,Megapodius reinwardt,TRUE,Megapodius reinwardt_Orange-footed Scrubfowl
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Megarynchus,pitangua,Boat-billed Flycatcher,Megarynchus pitangua,TRUE,Megarynchus pitangua_Boat-billed Flycatcher
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,albogularis,White-throated Screech-Owl,Megascops albogularis,TRUE,Megascops albogularis_White-throated Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,asio,Eastern Screech-Owl,Megascops asio,TRUE,Megascops asio_Eastern Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,atricapilla,Black-capped Screech-Owl,Megascops atricapilla,TRUE,Megascops atricapilla_Black-capped Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,centralis,Choco Screech-Owl,Megascops centralis,TRUE,Megascops centralis_Choco Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,choliba,Tropical Screech-Owl,Megascops choliba,TRUE,Megascops choliba_Tropical Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,clarkii,Bare-shanked Screech-Owl,Megascops clarkii,TRUE,Megascops clarkii_Bare-shanked Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,cooperi,Pacific Screech-Owl,Megascops cooperi,TRUE,Megascops cooperi_Pacific Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,gilesi,Santa Marta Screech-Owl,Megascops gilesi,TRUE,Megascops gilesi_Santa Marta Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,guatemalae,Middle American Screech-Owl,Megascops guatemalae,TRUE,Megascops guatemalae_Middle American Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,hoyi,Montane Forest Screech-Owl,Megascops hoyi,TRUE,Megascops hoyi_Montane Forest Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,ingens,Rufescent Screech-Owl,Megascops ingens,TRUE,Megascops ingens_Rufescent Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,kennicottii,Western Screech-Owl,Megascops kennicottii,TRUE,Megascops kennicottii_Western Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,koepckeae,Koepcke's Screech-Owl,Megascops koepckeae,TRUE,Megascops koepckeae_Koepcke's Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,petersoni,Cinnamon Screech-Owl,Megascops petersoni,TRUE,Megascops petersoni_Cinnamon Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,roboratus,Peruvian Screech-Owl,Megascops roboratus,TRUE,Megascops roboratus_Peruvian Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,roraimae,Foothill Screech-Owl,Megascops roraimae,TRUE,Megascops roraimae_Foothill Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,sanctaecatarinae,Long-tufted Screech-Owl,Megascops sanctaecatarinae,TRUE,Megascops sanctaecatarinae_Long-tufted Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,seductus,Balsas Screech-Owl,Megascops seductus,TRUE,Megascops seductus_Balsas Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,trichopsis,Whiskered Screech-Owl,Megascops trichopsis,TRUE,Megascops trichopsis_Whiskered Screech-Owl
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,watsonii,Tawny-bellied Screech-Owl,Megascops watsonii,TRUE,Megascops watsonii_Tawny-bellied Screech-Owl
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Megastictus,margaritatus,Pearly Antshrike,Megastictus margaritatus,TRUE,Megastictus margaritatus_Pearly Antshrike
Animalia,Chordata,Aves,Passeriformes,Furnariidae,Megaxenops,parnaguae,Great Xenops,Megaxenops parnaguae,TRUE,Megaxenops parnaguae_Great Xenops
Animalia,Chordata,Aves,Piciformes,Picidae,Meiglyptes,tristis,Buff-rumped Woodpecker,Meiglyptes tristis,TRUE,Meiglyptes tristis_Buff-rumped Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Meiglyptes,tukki,Buff-necked Woodpecker,Meiglyptes tukki,TRUE,Meiglyptes tukki_Buff-necked Woodpecker
Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Melaenornis,edolioides,Northern Black-Flycatcher,Melaenornis edolioides,TRUE,Melaenornis edolioides_Northern Black-Flycatcher
Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Melaenornis,fischeri,White-eyed Slaty-Flycatcher,Melaenornis fischeri,TRUE,Melaenornis fischeri_White-eyed Slaty-Flycatcher
Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Melaenornis,pammelaina,Southern Black-Flycatcher,Melaenornis pammelaina,TRUE,Melaenornis pammelaina_Southern Black-Flycatcher
Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Melaenornis,silens,Fiscal Flycatcher,Melaenornis silens,TRUE,Melaenornis silens_Fiscal Flycatcher
Animalia,Chordata,Aves,Passeriformes,Corcoracidae,Melampitta,lugubris,Lesser Melampitta,Melampitta lugubris,TRUE,Melampitta lugubris_Lesser Melampitta
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,aurifrons,Golden-fronted Woodpecker,Melanerpes aurifrons,TRUE,Melanerpes aurifrons_Golden-fronted Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,cactorum,White-fronted Woodpecker,Melanerpes cactorum,TRUE,Melanerpes cactorum_White-fronted Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,candidus,White Woodpecker,Melanerpes candidus,TRUE,Melanerpes candidus_White Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,carolinus,Red-bellied Woodpecker,Melanerpes carolinus,TRUE,Melanerpes carolinus_Red-bellied Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,chrysauchen,Golden-naped Woodpecker,Melanerpes chrysauchen,TRUE,Melanerpes chrysauchen_Golden-naped Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,chrysogenys,Golden-cheeked Woodpecker,Melanerpes chrysogenys,TRUE,Melanerpes chrysogenys_Golden-cheeked Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,cruentatus,Yellow-tufted Woodpecker,Melanerpes cruentatus,TRUE,Melanerpes cruentatus_Yellow-tufted Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,erythrocephalus,Red-headed Woodpecker,Melanerpes erythrocephalus,TRUE,Melanerpes erythrocephalus_Red-headed Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,flavifrons,Yellow-fronted Woodpecker,Melanerpes flavifrons,TRUE,Melanerpes flavifrons_Yellow-fronted Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,formicivorus,Acorn Woodpecker,Melanerpes formicivorus,TRUE,Melanerpes formicivorus_Acorn Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,hoffmannii,Hoffmann's Woodpecker,Melanerpes hoffmannii,TRUE,Melanerpes hoffmannii_Hoffmann's Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,hypopolius,Gray-breasted Woodpecker,Melanerpes hypopolius,TRUE,Melanerpes hypopolius_Gray-breasted Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,lewis,Lewis's Woodpecker,Melanerpes lewis,TRUE,Melanerpes lewis_Lewis's Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,portoricensis,Puerto Rican Woodpecker,Melanerpes portoricensis,TRUE,Melanerpes portoricensis_Puerto Rican Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,pucherani,Black-cheeked Woodpecker,Melanerpes pucherani,TRUE,Melanerpes pucherani_Black-cheeked Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,pygmaeus,Yucatan Woodpecker,Melanerpes pygmaeus,TRUE,Melanerpes pygmaeus_Yucatan Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,radiolatus,Jamaican Woodpecker,Melanerpes radiolatus,TRUE,Melanerpes radiolatus_Jamaican Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,rubricapillus,Red-crowned Woodpecker,Melanerpes rubricapillus,TRUE,Melanerpes rubricapillus_Red-crowned Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,striatus,Hispaniolan Woodpecker,Melanerpes striatus,TRUE,Melanerpes striatus_Hispaniolan Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,superciliaris,West Indian Woodpecker,Melanerpes superciliaris,TRUE,Melanerpes superciliaris_West Indian Woodpecker
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,uropygialis,Gila Woodpecker,Melanerpes uropygialis,TRUE,Melanerpes uropygialis_Gila Woodpecker
Animalia,Chordata,Aves,Passeriformes,Paridae,Melaniparus,afer,Gray Tit,Melaniparus afer,TRUE,Melaniparus afer_Gray Tit
Metazoa,Chordata,Aves,Passeriformes,Paridae,Melaniparus,albiventris,White-bellied Tit,Melaniparus albiventris,TRUE,Melaniparus albiventris_White-bellied Tit
Animalia,Chordata,Aves,Passeriformes,Paridae,Melaniparus,cinerascens,Ashy Tit,Melaniparus cinerascens,TRUE,Melaniparus cinerascens_Ashy Tit
Animalia,Chordata,Aves,Passeriformes,Paridae,Melaniparus,funereus,Dusky Tit,Melaniparus funereus,TRUE,Melaniparus funereus_Dusky Tit
Metazoa,Chordata,Aves,Passeriformes,Paridae,Melaniparus,leucomelas,White-winged Black-Tit,Melaniparus leucomelas,TRUE,Melaniparus leucomelas_White-winged Black-Tit
Animalia,Chordata,Aves,Passeriformes,Paridae,Melaniparus,niger,Southern Black-Tit,Melaniparus niger,TRUE,Melaniparus niger_Southern Black-Tit
Animalia,Chordata,Aves,Passeriformes,Paridae,Melaniparus,rufiventris,Rufous-bellied Tit,Melaniparus rufiventris,TRUE,Melaniparus rufiventris_Rufous-bellied Tit
Animalia,Chordata,Aves,Passeriformes,Paridae,Melaniparus,thruppi,Somali Tit,Melaniparus thruppi,TRUE,Melaniparus thruppi_Somali Tit
Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,americana,Black Scoter,Melanitta americana,TRUE,Melanitta americana_Black Scoter
Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,fusca,Velvet Scoter,Melanitta fusca,TRUE,Melanitta fusca_Velvet Scoter
Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,nigra,Common Scoter,Melanitta nigra,TRUE,Melanitta nigra_Common Scoter
Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,perspicillata,Surf Scoter,Melanitta perspicillata,TRUE,Melanitta perspicillata_Surf Scoter
Animalia,Chordata,Aves,Passeriformes,Paridae,Melanochlora,sultanea,Sultan Tit,Melanochlora sultanea,TRUE,Melanochlora sultanea_Sultan Tit
Animalia,Chordata,Aves,Passeriformes,Alaudidae,Melanocorypha,calandra,Calandra Lark,Melanocorypha calandra,TRUE,Melanocorypha calandra_Calandra Lark
Animalia,Chordata,Aves,Passeriformes,Alaudidae,Melanocorypha,maxima,Tibetan Lark,Melanocorypha maxima,TRUE,Melanocorypha maxima_Tibetan Lark
Animalia,Chordata,Aves,Passeriformes,Thraupidae,Melanodera,melanodera,White-bridled Finch,Melanodera melanodera,TRUE,Melanodera melanodera_White-bridled Finch
Animalia,Chordata,Aves,Passeriformes,Thraupidae,Melanodera,xanthogramma,Yellow-bridled Finch,Melanodera xanthogramma,TRUE,Melanodera xanthogramma_Yellow-bridled Finch
Animalia,Chordata,Aves,Passeriformes,Petroicidae,Melanodryas,cucullata,Hooded Robin,Melanodryas cucullata,TRUE,Melanodryas cucullata_Hooded Robin
Animalia,Chordata,Aves,Passeriformes,Petroicidae,Melanodryas,vittata,Dusky Robin,Melanodryas vittata,TRUE,Melanodryas vittata_Dusky Robin
Animalia,Chordata,Aves,Passeriformes,Melanopareiidae,Melanopareia,elegans,Elegant Crescentchest,Melanopareia elegans,TRUE,Melanopareia elegans_Elegant Crescentchest
Animalia,Chordata,Aves,Passeriformes,Melanopareiidae,Melanopareia,maranonica,Marañon Crescentchest,Melanopareia maranonica,TRUE,Melanopareia maranonica_Marañon Crescentchest
Animalia,Chordata,Aves,Passeriformes,Melanopareiidae,Melanopareia,maximiliani,Olive-crowned Crescentchest,Melanopareia maximiliani,TRUE,Melanopareia maximiliani_Olive-crowned Crescentchest
Animalia,Chordata,Aves,Passeriformes,Melanopareiidae,Melanopareia,torquata,Collared Crescentchest,Melanopareia torquata,TRUE,Melanopareia torquata_Collared Crescentchest
Animalia,Chordata,Aves,Passeriformes,Mimidae,Melanoptila,glabrirostris,Black Catbird,Melanoptila glabrirostris,TRUE,Melanoptila glabrirostris_Black Catbird
Animalia,Chordata,Aves,Passeriformes,Pachycephalidae,Melanorectes,nigrescens,Black Pitohui,Melanorectes nigrescens,TRUE,Melanorectes nigrescens_Black Pitohui
Animalia,Chordata,Aves,Passeriformes,Thraupidae,Melanospiza,bicolor,Black-faced Grassquit,Melanospiza bicolor,TRUE,Melanospiza bicolor_Black-faced Grassquit
Animalia,Chordata,Aves,Passeriformes,Mimidae,Melanotis,caerulescens,Blue Mockingbird,Melanotis caerulescens,TRUE,Melanotis caerulescens_Blue Mockingbird
Animalia,Chordata,Aves,Passeriformes,Mimidae,Melanotis,hypoleucus,Blue-and-white Mockingbird,Melanotis hypoleucus,TRUE,Melanotis hypoleucus_Blue-and-white Mockingbird
Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,gallopavo,Wild Turkey,Meleagris gallopavo,TRUE,Meleagris gallopavo_Wild Turkey
Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,ocellata,Ocellated Turkey,Meleagris ocellata,TRUE,Meleagris ocellata_Ocellated Turkey
Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Meliarchus,sclateri,Makira Honeyeater,Meliarchus sclateri,TRUE,Meliarchus sclateri_Makira Honeyeater
Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Melidectes,belfordi,Belford's Melidectes,Melidectes belfordi,TRUE,Melidectes belfordi_Belford's Melidectes
Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Melidectes,rufocrissalis,Yellow-browed Melidectes,Melidectes rufocrissalis,TRUE,Melidectes rufocrissalis_Yellow-browed Melidectes
Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Melidora,macrorrhina,Hook-billed Kingfisher,Melidora macrorrhina,TRUE,Melidora macrorrhina_Hook-billed Kingfisher
Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Meliphaga,lewinii,Lewin's Honeyeater,Meliphaga lewinii,TRUE,Meliphaga lewinii_Lewin's Honeyeater
Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Meliphaga,notata,Yellow-spotted Honeyeater,Meliphaga notata,TRUE,Meliphaga notata_Yellow-spotted Honeyeater
Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Melithreptus,affinis,Black-headed Honeyeater,Melithreptus affinis,TRUE,Melithreptus affinis_Black-headed Honeyeater
Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Melithreptus,albogularis,White-throated Honeyeater,Melithreptus albogularis,TRUE,Melithreptus albogularis_White-throated Honeyeater
Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Melithreptus,brevirostris,Brown-headed Honeyeater,Melithreptus brevirostris,TRUE,Melithreptus brevirostris_Brown-headed Honeyeater
Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Melithreptus,chloropsis,Gilbert's Honeyeater,Melithreptus chloropsis,TRUE,Melithreptus chloropsis_Gilbert's Honeyeater
Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Melithreptus,gularis,Black-chinned Honeyeater,Melithreptus gularis,TRUE,Melithreptus gularis_Black-chinned Honeyeater
Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Melithreptus,lunatus,White-naped Honeyeater,Melithreptus lunatus,TRUE,Melithreptus lunatus_White-naped Honeyeater
Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Melithreptus,validirostris,Strong-billed Honeyeater,Melithreptus validirostris,TRUE,Melithreptus validirostris_Strong-billed Honeyeater
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Mellisuga,helenae,Bee Hummingbird,Mellisuga helenae,TRUE,Mellisuga helenae_Bee Hummingbird
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Mellisuga,minima,Vervain Hummingbird,Mellisuga minima,TRUE,Mellisuga minima_Vervain Hummingbird
Animalia,Chordata,Aves,Passeriformes,Macrosphenidae,Melocichla,mentalis,Moustached Grass-Warbler,Melocichla mentalis,TRUE,Melocichla mentalis_Moustached Grass-Warbler
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Melopsittacus,undulatus,Budgerigar,Melopsittacus undulatus,TRUE,Melopsittacus undulatus_Budgerigar
Animalia,Chordata,Aves,Passeriformes,Thraupidae,Melopyrrha,portoricensis,Puerto Rican Bullfinch,Melopyrrha portoricensis,TRUE,Melopyrrha portoricensis_Puerto Rican Bullfinch
Animalia,Chordata,Aves,Passeriformes,Thraupidae,Melopyrrha,violacea,Greater Antillean Bullfinch,Melopyrrha violacea,TRUE,Melopyrrha violacea_Greater Antillean Bullfinch
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,georgiana,Swamp Sparrow,Melospiza georgiana,TRUE,Melospiza georgiana_Swamp Sparrow
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,lincolnii,Lincoln's Sparrow,Melospiza lincolnii,TRUE,Melospiza lincolnii_Lincoln's Sparrow
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,melodia,Song Sparrow,Melospiza melodia,TRUE,Melospiza melodia_Song Sparrow
